,rev_ids,ratings
1383,705993227,Stub
1384,706015433,Stub
1385,706047516,Start
1386,706049252,Stub
1387,706066998,Stub
1388,706067548,Stub
1389,706073156,Stub
1390,706085467,Start
1391,706100027,Stub
1392,706112927,Stub
1393,706114162,Stub
1394,706114442,Stub
1395,706115246,Start
1396,706119974,Stub
1397,706146554,Stub
1398,706152385,Start
1399,706183416,Stub
1400,706183637,Stub
1401,706183676,Start
1402,706183917,Stub
1403,706188219,Start
1404,706198405,Stub
1405,706202497,Stub
1406,706204833,Stub
1407,706206903,Stub
1408,706207837,Start
1409,706211513,Start
1410,706231609,Stub
1411,706231743,Stub
1412,706231958,Stub
1413,706233042,Start
1414,706233074,Stub
1415,706233282,Stub
1416,706233501,Stub
1417,706234220,Stub
1418,706235030,Stub
1419,706235531,Start
1420,706236661,Stub
1421,706240273,Stub
1422,706240609,Stub
1423,706241606,Stub
1424,706241823,Stub
1425,706242060,Stub
1426,706242061,Stub
1427,706242079,Start
1428,706242606,Stub
1429,706242815,Stub
1430,706255894,Start
1431,706263160,Start
1432,706266522,Stub
1433,706281586,Stub
1434,706293779,Stub
1435,706307565,Stub
1436,706317015,Stub
1437,706327588,Stub
1438,706334220,Start
1439,706335116,Stub
1440,706337207,Stub
1441,706337300,Stub
1442,706338188,Stub
1443,706339506,Start
1444,706340312,Start
1445,706342410,Stub
1446,706345809,Stub
1447,706348474,Stub
1448,706348891,Stub
1449,706350944,Stub
1450,706360979,Stub
1451,706369684,Start
1452,706396700,Stub
1453,706396761,Start
1454,706396894,Stub
1455,706397010,Stub
1456,706397098,Start
1457,706397118,Start
1458,706397696,Stub
1459,706397739,Start
1460,706397835,Stub
1461,706401427,Start
1462,706404201,Stub
1463,706404233,Start
1464,706404417,Stub
1465,706406973,Stub
1466,706414315,Stub
1467,706416525,Stub
1468,706419886,Start
1469,706422134,Stub
1470,706428978,Stub
1471,706430270,Stub
1472,706435364,Stub
1473,706457510,Stub
1474,706458967,Stub
1475,706461019,Stub
1476,706461374,Stub
1477,706466759,Stub
1478,706470488,Stub
1479,706474747,Stub
1480,706476840,Stub
1481,706487755,Stub
1482,706487935,Stub
1483,706488173,Stub
1484,706495975,Stub
1485,706496028,Stub
1486,706496086,Stub
1487,706536578,Stub
1488,706548224,Stub
1489,706577469,Stub
1490,706585518,Stub
1491,706586531,Start
1492,706586976,Start
1493,706588986,Stub
1494,706591532,Stub
1495,706592529,Stub
1496,706595386,Start
1497,706597050,Stub
1498,706597779,Stub
1499,706604496,Stub
1500,706604510,Stub
1501,706605760,Stub
1502,706631009,Start
1503,706643048,Start
1504,706650943,Stub
1505,706653108,Stub
1506,706653374,Stub
1507,706657010,Start
1508,706657889,Stub
1509,706663037,Stub
1510,706686405,Stub
1511,706692574,Start
1512,706697637,Start
1513,706701327,Start
1514,706714887,Stub
1515,706738368,Stub
1516,706756620,Start
1517,706758502,Stub
1518,706762175,Stub
1519,706769596,Stub
1520,706771757,Stub
1521,706772371,Stub
1522,706773200,Stub
1523,706779274,Start
1524,706780110,Stub
1525,706786237,Start
1526,706786334,Stub
1527,706802528,C
1528,706803180,B
1529,706803719,Start
1530,706804103,Stub
1531,706804335,Stub
1532,706804349,Stub
1533,706804758,Stub
1534,706810631,Stub
1535,706810694,
1536,706810770,Stub
1537,706810784,Start
1538,706810952,Stub
1539,706811149,Stub
1540,706822425,Stub
1541,706828028,Stub
1542,706828186,Start
1543,706837234,Stub
1544,706837511,Stub
1545,706838351,Stub
1546,706856245,Stub
1547,706856376,Stub
1548,706856464,Stub
1549,706856522,Stub
1550,706856829,Start
1551,706856853,Stub
1552,706856887,Stub
1553,706878454,B
1554,706895462,Stub
1555,706897658,Stub
1556,706897699,Stub
1557,706897843,Stub
1558,706905383,Stub
1559,706910037,Start
1560,706934829,Stub
1561,706937070,Start
1562,706939257,Start
1563,706942745,Stub
1564,706945392,Stub
1565,706956487,Stub
1566,706956550,Stub
1567,706956575,Stub
1568,706960331,Stub
1569,706961131,Stub
1570,706966597,Start
1571,706969862,Start
1572,706972267,Start
1573,706980178,Stub
1574,706995657,Stub
1575,707013721,Stub
1576,707021744,Start
1577,707026656,Stub
1578,707032515,Stub
1579,707041702,Stub
1580,707047538,Stub
1581,707049490,Stub
1582,707065861,Stub
1583,707080150,Start
1584,707089137,Start
1585,707089329,Stub
1586,707095221,Stub
1587,707102498,Stub
1588,707140205,Start
1589,707140404,Stub
1590,707142136,Start
1591,707143937,Stub
1592,707148497,Start
1593,707172907,Stub
1594,707181154,Stub
1595,707185470,Stub
1596,707190096,Stub
1597,707192620,Stub
1598,707192632,Stub
1599,707192822,Stub
1600,707192833,Stub
1601,707192879,Stub
1602,707192909,Stub
1603,707192931,Stub
1604,707192943,Stub
1605,707193398,Stub
1606,707197266,Stub
1607,707206006,Start
1608,707213195,Stub
1609,707213784,Stub
1610,707217873,C
1611,707226810,Stub
1612,707255414,Stub
1613,707265548,Stub
1614,707274683,Stub
1615,707282362,Stub
1616,707297623,Stub
1617,707317818,Stub
1618,707318172,Start
1619,707328021,Stub
1620,707330781,Stub
1621,707349953,Stub
1622,707350275,Stub
1623,707359267,Stub
1624,707359699,Start
1625,707363614,Stub
1626,707363748,Stub
1627,707363837,Stub
1628,707375261,Stub
1629,707375293,Stub
1630,707375437,Stub
1631,707375539,Stub
1632,707375602,Stub
1633,707375836,Start
1634,707376010,Stub
1635,707376171,Stub
1636,707376527,Stub
1637,707376565,Stub
1638,707376606,Stub
1639,707376630,Start
1640,707379020,Stub
1641,707380559,Stub
1642,707380906,Stub
1643,707380950,Stub
1644,707381081,Stub
1645,707381218,Stub
1646,707381813,Stub
1647,707381859,Start
1648,707386477,Stub
1649,707387967,Stub
1650,707389381,Stub
1651,707390103,Stub
1652,707399758,Start
1653,707400213,Stub
1654,707403482,Stub
1655,707404888,Stub
1656,707411561,Stub
1657,707416271,Stub
1658,707417047,Stub
1659,707427823,Stub
1660,707462949,Start
1661,707468568,Stub
1662,707470046,Stub
1663,707470906,C
1664,707473503,Start
1665,707476282,Stub
1666,707487735,Stub
1667,707493299,Stub
1668,707494729,Stub
1669,707498896,Stub
1670,707519272,Stub
1671,707523104,Start
1672,707525246,Stub
1673,707525315,Stub
1674,707533681,Stub
1675,707534982,Start
1676,707538833,Stub
1677,707545213,Stub
1678,707576885,Stub
1679,707581912,Stub
1680,707593108,Stub
1681,707594244,Stub
1682,707594917,Stub
1683,707596010,Stub
1684,707597496,Stub
1685,707597623,Start
1686,707598252,Stub
1687,707598302,Start
1688,707605007,Stub
1689,707632311,Stub
1690,707652585,Stub
1691,707654266,Stub
1692,707659333,Stub
1693,707662122,Start
1694,707664768,Stub
1695,707669406,Stub
1696,707672525,Stub
1697,707674451,Stub
1698,707680353,Stub
1699,707682063,Stub
1700,707684781,Stub
1701,707735075,Stub
1702,707750982,Stub
1703,707762072,Stub
1704,707799342,Stub
1705,707803149,Stub
1706,707807409,Stub
1707,707812063,Start
1708,707820650,Start
1709,707824352,Start
1710,707824636,Stub
1711,707846100,Stub
1712,707847723,Start
1713,707854459,Stub
1714,707864289,Start
1715,707880629,Start
1716,707884751,Stub
1717,707887819,Stub
1718,707895202,Stub
1719,707898065,Stub
1720,707898818,Stub
1721,707905482,Stub
1722,707913115,Stub
1723,707917905,Start
1724,707925243,Stub
1725,707927966,Stub
1726,707934773,Start
1727,707935281,Stub
1728,707946877,Stub
1729,707961181,Stub
1730,707961373,Stub
1731,707978950,Stub
1732,707980921,Stub
1733,707982898,Stub
1734,708009445,Start
1735,708012401,Stub
1736,708038038,Stub
1737,708045005,Stub
1738,708048408,Stub
1739,708052656,Stub
1740,708054598,Stub
1741,708057803,Start
1742,708060571,Stub
1743,708068049,Stub
1744,708070605,Start
1745,708078412,Start
1746,708079302,Stub
1747,708080519,Start
1748,708084659,Stub
1749,708089470,Stub
1750,708101383,Stub
1751,708106242,Stub
1752,708108632,Stub
1753,708151196,Start
1754,708157791,Stub
1755,708158531,Start
1756,708172804,Stub
1757,708174033,Stub
1758,708176170,Stub
1759,708176507,Stub
1760,708179175,Stub
1761,708196632,Stub
1762,708211117,Stub
1763,708212902,Stub
1764,708214266,Stub
1765,708216139,Stub
1766,708235556,Start
1767,708239831,Stub
1768,708243907,Stub
1769,708243958,Stub
1770,708254554,Stub
1771,708255609,Stub
1772,708266641,Start
1773,708269321,Stub
1774,708297096,Start
1775,708317665,Start
1776,708323021,Stub
1777,708323770,Stub
1778,708333574,Stub
1779,708340446,Stub
1780,708346649,Start
1781,708358969,Stub
1782,708359204,Stub
1783,708360166,Start
1784,708366500,Start
1785,708369914,Stub
1786,708369973,Stub
1787,708370039,Stub
1788,708390420,Start
1789,708393514,Stub
1790,708395399,Stub
1791,708395440,Start
1792,708395552,Stub
1793,708395581,Stub
1794,708395795,Stub
1795,708395962,Stub
1796,708396056,Stub
1797,708396309,Stub
1798,708398421,Stub
1799,708399306,Stub
1800,708399380,Stub
1801,708399398,Stub
1802,708399417,Stub
1803,708399506,Stub
1804,708399713,Stub
1805,708399734,Stub
1806,708399754,Stub
1807,708399820,Stub
1808,708399849,Stub
1809,708399866,Stub
1810,708399886,Stub
1811,708399940,Stub
1812,708399976,Stub
1813,708399998,Stub
1814,708400186,Stub
1815,708400261,Stub
1816,708400280,Stub
1817,708400574,Stub
1818,708400591,Stub
1819,708400672,Stub
1820,708400686,Stub
1821,708400698,Stub
1822,708400811,Start
1823,708400929,Stub
1824,708400979,Stub
1825,708401044,Stub
1826,708401406,Stub
1827,708405270,Stub
1828,708405357,Stub
1829,708408882,Stub
1830,708410373,Start
1831,708412844,Stub
1832,708412894,Stub
1833,708413168,Start
1834,708413834,Stub
1835,708414485,Start
1836,708416652,Stub
1837,708417452,Start
1838,708427896,Stub
1839,708435463,Start
1840,708435628,Stub
1841,708441871,Stub
1842,708473880,Stub
1843,708476182,Stub
1844,708478129,Stub
1845,708482569,Stub
1846,708495719,Stub
1847,708517151,Stub
1848,708532489,Stub
1849,708536664,Stub
1850,708537730,Stub
1851,708549864,Start
1852,708561724,Stub
1853,708568482,Stub
1854,708570535,Start
1855,708570606,Stub
1856,708576431,Start
1857,708578704,Stub
1858,708579937,Stub
1859,708586153,Stub
1860,708586273,Stub
1861,708587401,Stub
1862,708588641,Stub
1863,708613015,Stub
1864,708613090,Stub
1865,708653859,C
1866,708686477,Stub
1867,708690221,Start
1868,708705964,Stub
1869,708711840,Start
1870,708727189,Start
1871,708727221,Start
1872,708729390,Stub
1873,708734812,Stub
1874,708739353,Start
1875,708745264,Stub
1876,708749460,Start
1877,708750565,Start
1878,708750654,Start
1879,708754451,Stub
1880,708760947,Stub
1881,708766654,Start
1882,708768311,Start
1883,708789334,Start
1884,708796685,Stub
1885,708807567,Stub
1886,708813010,Stub
1887,708817890,Stub
1888,708822548,Stub
1889,708837354,Stub
1890,708851288,Stub
1891,708884992,Start
1892,708885126,Stub
1893,708890424,Stub
1894,708892686,Stub
1895,708908404,Stub
1896,708931460,Start
1897,708933883,Start
1898,708934656,Stub
1899,708935044,Stub
1900,708935636,Start
1901,708937184,Stub
1902,708948646,Stub
1903,708961165,Stub
1904,708967094,Start
1905,708973203,Stub
1906,708979003,Stub
1907,708980561,Stub
1908,708983641,Stub
1909,709014685,Stub
1910,709018829,Start
1911,709019114,Stub
1912,709046631,Stub
1913,709062252,Stub
1914,709068432,Start
1915,709078753,Stub
1916,709078817,Start
1917,709083029,Stub
1918,709130615,Start
1919,709212716,Stub
1920,709245156,Stub
1921,709279741,Stub
1922,709290152,Stub
1923,709292836,Stub
1924,709296158,Stub
1925,709296198,Stub
1926,709296394,Stub
1927,709296415,Stub
1928,709296656,Stub
1929,709297143,Stub
1930,709303611,Start
1931,709315495,Stub
1932,709324702,Start
1933,709328990,Stub
1934,709329316,Start
1935,709329425,Start
1936,709332979,C
1937,709333345,Stub
1938,709333472,Stub
1939,709333563,C
1940,709333730,Stub
1941,709339604,Stub
1942,709346986,Start
1943,709361172,Stub
1944,709369607,Stub
1945,709374571,Stub
1946,709375477,Stub
1947,709380919,Stub
1948,709406390,Stub
1949,709407679,Start
1950,709407789,Start
1951,709408821,Start
1952,709408830,Start
1953,709408965,Start
1954,709412319,Stub
1955,709423941,Start
1956,709437381,Stub
1957,709439380,Stub
1958,709442731,Stub
1959,709443473,Stub
1960,709443675,Stub
1961,709444062,Stub
1962,709447375,Start
1963,709447819,Stub
1964,709452592,Stub
1965,709455764,Start
1966,709475261,Stub
1967,709489700,Start
1968,709491780,Start
1969,709492005,Start
1970,709492007,Start
1971,709492025,Start
1972,709492105,Start
1973,709492467,Start
1974,709492558,Start
1975,709493078,Stub
1976,709493229,Start
1977,709494367,Stub
1978,709494452,Stub
1979,709507503,Start
1980,709508670,
1981,709510438,Start
1982,709511295,Stub
1983,709515863,Stub
1984,709519440,Start
1985,709521517,Start
1986,709528954,Stub
1987,709529097,Stub
1988,709560459,Stub
1989,709567584,Stub
1990,709572960,Stub
1991,709575090,Start
1992,709576835,Stub
1993,709596463,Start
1994,709600569,Start
1995,709601318,Start
1996,709606379,Stub
1997,709607698,Start
1998,709620112,Stub
1999,709620439,Stub
2000,709624466,Stub
2001,709624978,Stub
2002,709642909,Start
2003,709650362,Stub
2004,709651309,Stub
2005,709660834,Stub
2006,709661228,Stub
2007,709667983,Start
2008,709676840,Start
2009,709682191,Start
2010,709703975,Stub
2011,709712127,Start
2012,709712219,Start
2013,709719279,Stub
2014,709720053,Stub
2015,709720172,Stub
2016,709720196,Stub
2017,709737974,Start
2018,709756947,Stub
2019,709766577,Stub
2020,709771115,Stub
2021,709788113,Stub
2022,709790631,Stub
2023,709790778,Start
2024,709790909,Stub
2025,709795426,Stub
2026,709797859,Start
2027,709798700,Stub
2028,709802383,Stub
2029,709811480,Stub
2030,709819849,Start
2031,709821199,Stub
2032,709825686,Start
2033,709830115,Stub
2034,709838268,Stub
2035,709838351,Stub
2036,709838505,Stub
2037,709846247,Stub
2038,709850088,Start
2039,709851026,Start
2040,709851246,Start
2041,709871417,Stub
2042,709873725,Stub
2043,709875829,Start
2044,709878930,Start
2045,709881634,Stub
2046,709897069,Start
2047,709910022,Start
2048,709912048,Stub
2049,709912281,Stub
2050,709912316,B
2051,709914459,Start
2052,709935445,Stub
2053,709938382,Stub
2054,709939650,C
2055,709940740,Stub
2056,709940930,Stub
2057,709969320,Stub
2058,709978263,Stub
2059,709979454,Stub
2060,709979697,Stub
2061,709979729,Stub
2062,709979742,Stub
2063,709980087,Stub
2064,709980224,Stub
2065,709980237,Stub
2066,709980378,Start
2067,709980475,Stub
2068,709980489,Stub
2069,709981906,Stub
2070,709994434,Stub
2071,710004254,Start
2072,710004572,Stub
2073,710012667,Stub
2074,710017092,Stub
2075,710019787,Start
2076,710020142,Stub
2077,710020895,Stub
2078,710031614,Stub
2079,710031784,Stub
2080,710032569,Stub
2081,710039894,Stub
2082,710043184,Start
2083,710051548,Stub
2084,710058284,Stub
2085,710060929,Start
2086,710066519,Start
2087,710095591,Stub
2088,710106478,Stub
2089,710107538,Stub
2090,710125710,Start
2091,710128260,Stub
2092,710129550,Stub
2093,710133339,Start
2094,710135228,Stub
2095,710137615,Stub
2096,710151179,Stub
2097,710151375,Stub
2098,710151400,Stub
2099,710153294,Start
2100,710158039,Stub
2101,710158983,Stub
2102,710165810,Stub
2103,710166878,Stub
2104,710169547,Stub
2105,710174891,Stub
2106,710178397,Start
2107,710180996,B
2108,710187594,Start
2109,710213682,Start
2110,710220764,Stub
2111,710222308,Stub
2112,710228589,Stub
2113,710246172,Stub
2114,710267371,Start
2115,710274588,Stub
2116,710281144,Stub
2117,710282316,Stub
2118,710291346,Stub
2119,710297102,Start
2120,710297359,Stub
2121,710300405,Start
2122,710300680,Stub
2123,710303520,Stub
2124,710308379,Start
2125,710311600,Stub
2126,710317252,Start
2127,710318231,Stub
2128,710320778,Stub
2129,710330848,Stub
2130,710334019,Stub
2131,710343218,Start
2132,710356526,Stub
2133,710359584,Start
2134,710367511,C
2135,710372216,Stub
2136,710377009,Stub
2137,710380406,B
2138,710380529,B
2139,710386192,Start
2140,710386321,Stub
2141,710390049,Start
2142,710390871,Stub
2143,710398225,Start
2144,710401836,Stub
2145,710411012,Stub
2146,710411791,Stub
2147,710416217,Stub
2148,710418415,Stub
2149,710419619,Start
2150,710420406,Stub
2151,710421219,Stub
2152,710421408,Stub
2153,710422165,Stub
2154,710428915,Stub
2155,710440949,Stub
2156,710455854,Start
2157,710459204,Start
2158,710482565,B
2159,710489311,Start
2160,710491445,Stub
2161,710503170,Start
2162,710505214,Stub
2163,710506080,Start
2164,710507112,Start
2165,710510120,Stub
2166,710510264,Stub
2167,710510671,Stub
2168,710518211,Stub
2169,710519866,Stub
2170,710524880,Start
2171,710525392,Stub
2172,710528003,Stub
2173,710533184,Stub
2174,710533207,Stub
2175,710533503,Stub
2176,710543364,Start
2177,710546070,Stub
2178,710546915,Stub
2179,710547821,Stub
2180,710548130,Stub
2181,710549010,Start
2182,710555824,Start
2183,710571525,Stub
2184,710575028,C
2185,710578840,Start
2186,710585042,Stub
2187,710585105,Stub
2188,710585899,Stub
2189,710585993,Stub
2190,710594186,Stub
2191,710595345,Stub
2192,710598059,Stub
2193,710611754,Stub
2194,710615823,Stub
2195,710619647,Stub
2196,710630208,Start
2197,710638406,Stub
2198,710638620,Stub
2199,710638943,Stub
2200,710639013,Stub
2201,710640812,Stub
2202,710645743,Stub
2203,710646792,Start
2204,710648971,Stub
2205,710649880,Stub
2206,710650020,Start
2207,710652820,Start
2208,710656147,Stub
2209,710666365,Stub
2210,710670253,Stub
2211,710670533,Stub
2212,710675092,Stub
2213,710675515,Stub
2214,710676772,Stub
2215,710677703,Start
2216,710679320,Stub
2217,710684508,Stub
2218,710688059,Stub
2219,710688917,Stub
2220,710690814,Start
2221,710699672,C
2222,710715953,Stub
2223,710730271,Stub
2224,710741222,Stub
2225,710753764,Start
2226,710759572,Stub
2227,710786534,Stub
2228,710791043,Stub
2229,710795636,Stub
2230,710799910,Stub
2231,710802886,Stub
2232,710803018,Stub
2233,710803496,Stub
2234,710803787,Stub
2235,710807598,C
2236,710809460,Stub
2237,710812022,Start
2238,710813119,Start
2239,710816604,Stub
2240,710828020,Start
2241,710831684,Stub
2242,710844112,Stub
2243,710844191,Stub
2244,710866616,Stub
2245,710870920,Stub
2246,710871074,Stub
2247,710882367,Stub
2248,710891170,Stub
2249,710891295,Start
2250,710911346,Stub
2251,710911349,Stub
2252,710912869,Stub
2253,710912925,Start
2254,710924239,Stub
2255,710929355,Start
2256,710930649,Stub
2257,710930776,Stub
2258,710930832,Stub
2259,710942830,Stub
2260,710950386,Stub
2261,710954225,Stub
2262,710954270,Stub
2263,710961938,Stub
2264,710962188,Stub
2265,710962198,Stub
2266,710962215,Stub
2267,710962243,Stub
2268,710963829,Start
2269,710969632,Stub
2270,710973406,Stub
2271,710983727,Stub
2272,710985648,Stub
2273,710990363,Stub
2274,710995551,Stub
2275,710998579,Stub
2276,710999481,Start
2277,710999695,Start
2278,710999827,Start
2279,711000398,Stub
2280,711010347,Stub
2281,711014091,Stub
2282,711014199,Stub
2283,711020711,Stub
2284,711029847,Stub
2285,711103077,Stub
2286,711103096,Start
2287,711104781,Stub
2288,711112498,C
2289,711115345,Stub
2290,711117871,Stub
2291,711137826,Start
2292,711137887,Start
2293,711140161,Stub
